topology,algorithm,algorithm_config_name,calls,load,seed,blocking_rate,average_security_exposure,average_num_recip_channels,average_security_cost
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,14.0,95,0.0,30.023809523809526,3.4653739612188366,13.342606149341142
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,14.0,95,0.345,12.428571428571429,1.6456692913385826,13.763313609467456
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,14.0,95,0.0,30.523809523809526,3.4542936288088644,13.342606149341142
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,14.0,90,0.0,28.666666666666668,3.739486813970064,13.386949924127466
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,14.0,90,0.322,12.476190476190476,1.973145780051151,13.961424332344214
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,14.0,90,0.0,28.976190476190474,3.7651461154668566,13.386949924127466
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,14.0,39,0.0,31.523809523809526,4.042136695421367,13.486370157819225
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,14.0,39,0.342,13.119047619047619,1.9400479616306954,14.047887323943662
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,14.0,39,0.0,31.30952380952381,4.059389515593895,13.486370157819225
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,14.0,6,0.0,30.857142857142858,3.7747778537252223,13.351664254703328
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,14.0,6,0.36,12.095238095238095,1.7568807339449541,13.915407854984894
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,14.0,6,0.0,30.714285714285715,3.803485987696514,13.351664254703328
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,14.0,7,0.0,29.476190476190474,3.4674620390455533,13.442546583850932
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,14.0,7,0.323,12.738095238095237,1.6262135922330097,13.738317757009346
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,14.0,7,0.0,28.642857142857142,3.4840925524222706,13.442546583850932
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,14.0,30,0.0,29.19047619047619,3.7125,13.53555219364599
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,14.0,30,0.32,12.761904761904763,1.7559598494353827,14.011730205278592
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,14.0,30,0.0,29.761904761904763,3.6770833333333335,13.53555219364599
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,14.0,70,0.0,29.238095238095237,3.5310773480662982,13.454680534918277
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,14.0,70,0.356,11.904761904761905,1.8067885117493472,14.249211356466876
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,14.0,70,0.0,29.61904761904762,3.5158839779005526,13.454680534918277
